idquiz,idEstudiante,idQuestion,FechQuiz,Respuesta,Audit
2128,1020492443,13,2017-10-19,b,"2017-10-19 20:46:13"
2128,1026159755,23,2017-10-18,b,"2017-10-18 14:04:21"
2128,1152713785,29,2017-10-20,a,"2017-10-20 14:32:39"
2128,1193036464,7,2017-10-19,c,"2017-10-19 04:38:35"
2128,99091103490,27,2017-10-18,c,"2017-10-18 09:43:39"
2129,1000397376,22,2017-10-18,a,"2017-10-18 09:43:40"
2129,1000564404,22,2017-10-19,a,"2017-10-19 20:46:17"
2129,1193036464,8,2017-10-19,b,"2017-10-19 04:29:06"
2129,99101901650,34,2017-10-18,b,"2017-10-18 14:04:21"
2130,1000570006,8,2017-10-19,d,"2017-10-19 20:46:23"
2130,1000748484,9,2017-10-18,b,"2017-10-18 14:04:22"
2130,1001013618,31,2017-10-18,b,"2017-10-18 09:43:42"
2130,1193036464,9,2017-10-19,b,"2017-10-19 04:23:37"
2130,99092003180,32,2017-10-20,a,"2017-10-20 14:32:40"
2131,1000748667,17,2017-10-18,f,"2017-10-18 09:43:42"
2131,1007241956,36,2017-10-18,a,"2017-10-18 14:04:22"
2131,1020492443,17,2017-10-19,f,"2017-10-19 20:46:26"
2131,1193036464,10,2017-10-19,c,"2017-10-19 04:38:46"
2131,98103066506,24,2017-10-20,a,"2017-10-20 14:32:43"
2132,1000564404,31,2017-10-19,a,"2017-10-19 20:46:29"
2132,1007942465,29,2017-10-20,a,"2017-10-20 14:32:43"
2132,1193036464,11,2017-10-19,b,"2017-10-19 04:30:00"
2132,99101901650,32,2017-10-18,b,"2017-10-18 14:04:27"
2133,1000532291,21,2017-10-18,a,"2017-10-18 09:43:44"
2133,1001420464,32,2017-10-19,b,"2017-10-19 20:46:34"
2133,1193036464,12,2017-10-19,b,"2017-10-19 04:38:11"
2134,1007241956,16,2017-10-18,e,"2017-10-18 14:04:29"
2134,1152713785,21,2017-10-20,a,"2017-10-20 14:32:46"
2134,1193036464,13,2017-10-19,b,"2017-10-19 04:37:57"
2134,99091305905,1,2017-10-19,b,"2017-10-19 20:46:46"
2135,1000570006,2,2017-10-19,c,"2017-10-19 20:46:53"
2135,1000748484,12,2017-10-18,b,"2017-10-18 14:04:30"
2135,1010090660,22,2017-10-20,c,"2017-10-20 14:32:48"
2135,1193036464,14,2017-10-19,b,"2017-10-19 04:39:03"
2135,98060952264,31,2017-10-18,a,"2017-10-18 09:43:46"
2136,1000564404,4,2017-10-19,c,"2017-10-19 20:46:58"
2136,1001013618,18,2017-10-18,c,"2017-10-18 09:43:47"
2136,1007242337,25,2017-10-20,b,"2017-10-20 14:32:51"
2136,1193036464,15,2017-10-19,d,"2017-10-19 04:38:09"
2137,1000397376,37,2017-10-18,a,"2017-10-18 09:43:49"
2137,1010090660,30,2017-10-20,a,"2017-10-20 14:32:55"
2137,1020492443,5,2017-10-19,a,"2017-10-19 20:47:01"
2137,1193036464,16,2017-10-19,e,"2017-10-19 04:24:20"
2137,99101901650,36,2017-10-18,a,"2017-10-18 14:04:33"
2138,1000084121,19,2017-10-18,b,"2017-10-18 09:43:50"
2138,1001003998,28,2017-10-20,b,"2017-10-20 14:32:56"
2138,1007238692,9,2017-10-19,b,"2017-10-19 20:47:01"
2138,1193036464,17,2017-10-19,f,"2017-10-19 04:29:23"
2139,1000748484,13,2017-10-18,b,"2017-10-18 14:04:36"
2139,1152713785,39,2017-10-20,a,"2017-10-20 14:32:57"
2139,1193036464,18,2017-10-19,c,"2017-10-19 04:34:49"
2139,99091305905,27,2017-10-19,c,"2017-10-19 20:47:05"
2140,1000748667,20,2017-10-18,a,"2017-10-18 09:43:51"
2140,1007666787,31,2017-10-20,a,"2017-10-20 14:32:58"
2140,1020492443,23,2017-10-19,b,"2017-10-19 20:47:14"
2140,1193036464,19,2017-10-19,b,"2017-10-19 04:38:20"
2141,1000532291,3,2017-10-18,c,"2017-10-18 09:43:54"
2141,1001420464,29,2017-10-19,d,"2017-10-19 20:47:14"
2141,1002058158,29,2017-10-20,a,"2017-10-20 14:32:58"
2141,1193036464,20,2017-10-19,a,"2017-10-19 04:38:38"
2142,1000570006,15,2017-10-19,d,"2017-10-19 20:47:14"
2142,1000748484,14,2017-10-18,a,"2017-10-18 14:04:45"
2142,1193036464,21,2017-10-19,c,"2017-10-19 04:38:59"
2142,98060952264,36,2017-10-18,a,"2017-10-18 09:43:56"
2143,1000532291,37,2017-10-18,a,"2017-10-18 09:43:59"
2143,1193036464,22,2017-10-19,a,"2017-10-19 04:38:07"
2143,99091305905,11,2017-10-19,b,"2017-10-19 20:47:14"
2144,1001370796,9,2017-10-19,c,"2017-10-19 20:47:16"
2144,1010090660,37,2017-10-20,a,"2017-10-20 14:32:59"
2144,1193036464,23,2017-10-19,b,"2017-10-19 04:38:48"
2144,98060952264,14,2017-10-18,b,"2017-10-18 09:44:00"
2144,99101901650,35,2017-10-18,b,"2017-10-18 14:04:46"
2145,1000397376,1,2017-10-18,b,"2017-10-18 09:44:00"
2145,1000564404,18,2017-10-19,c,"2017-10-19 20:47:19"
2145,1152713785,38,2017-10-20,a,"2017-10-20 14:33:01"
2145,1193036464,24,2017-10-19,a,"2017-10-19 04:28:54"
2146,1001133412,8,2017-10-18,b,"2017-10-18 09:44:07"
2146,1002058158,9,2017-10-20,b,"2017-10-20 14:33:01"
2146,1007330435,21,2017-10-19,c,"2017-10-19 20:47:19"
2146,1193036464,25,2017-10-19,b,"2017-10-19 04:39:06"
2146,99101901650,26,2017-10-18,c,"2017-10-18 14:04:57"
2147,1001131813,20,2017-10-19,a,"2017-10-19 20:47:26"
2147,1010090660,35,2017-10-20,b,"2017-10-20 14:33:03"
2147,1193036464,26,2017-10-19,c,"2017-10-19 04:38:16"
2147,98060952264,19,2017-10-18,b,"2017-10-18 09:44:08"
2148,1001133412,9,2017-10-18,b,"2017-10-18 09:44:11"
2148,1193036464,27,2017-10-19,c,"2017-10-19 04:38:44"
2149,1000397376,39,2017-10-18,a,"2017-10-18 09:44:13"
2149,1001420464,33,2017-10-19,a,"2017-10-19 20:47:39"
2149,1193036464,28,2017-10-19,a,"2017-10-19 04:37:51"
2149,1193556317,5,2017-10-18,a,"2017-10-18 14:05:03"
2150,1000098620,33,2017-10-20,d,"2017-10-20 14:33:15"
2150,1000416278,27,2017-10-18,c,"2017-10-18 09:44:14"
2150,1020492443,3,2017-10-19,c,"2017-10-19 20:47:41"
2150,1193036464,29,2017-10-19,a,"2017-10-19 04:29:56"
2151,1002058158,34,2017-10-20,b,"2017-10-20 14:33:15"
2151,1193036464,30,2017-10-19,a,"2017-10-19 04:38:33"
2151,98060952264,2,2017-10-18,c,"2017-10-18 09:44:16"
2151,99101901650,7,2017-10-18,c,"2017-10-18 14:05:05"
2152,1001132829,28,2017-10-20,a,"2017-10-20 14:33:18"
2152,1193036464,31,2017-10-19,a,"2017-10-19 04:35:22"
2152,99091305905,30,2017-10-19,d,"2017-10-19 20:47:49"
2153,1000748484,28,2017-10-18,a,"2017-10-18 14:05:07"
2153,1001370796,36,2017-10-19,a,"2017-10-19 20:48:01"
2153,1007942465,32,2017-10-20,b,"2017-10-20 14:33:18"
2153,1193036464,32,2017-10-19,b,"2017-10-19 04:38:25"
2154,1000397376,24,2017-10-18,a,"2017-10-18 09:44:21"
2154,1001451921,14,2017-10-20,b,"2017-10-20 14:33:19"
2154,1007241956,18,2017-10-18,c,"2017-10-18 14:05:09"
2154,1020492443,15,2017-10-19,d,"2017-10-19 20:48:01"
2154,1193036464,33,2017-10-19,d,"2017-10-19 04:38:28"
2155,1006107585,32,2017-10-19,d,"2017-10-19 20:48:07"
2155,1007666787,17,2017-10-20,f,"2017-10-20 14:33:22"
2155,1193036464,34,2017-10-19,a,"2017-10-19 04:33:59"
2155,98060952264,6,2017-10-18,c,"2017-10-18 09:44:22"
2155,99101901650,28,2017-10-18,a,"2017-10-18 14:05:09"
2156,1000416278,23,2017-10-18,b,"2017-10-18 09:44:22"
2156,1001362467,25,2017-10-20,b,"2017-10-20 14:33:24"
2156,1006107585,12,2017-10-19,b,"2017-10-19 20:48:15"
2156,1193036464,35,2017-10-19,a,"2017-10-19 04:37:39"
2157,1000748667,29,2017-10-18,a,"2017-10-18 09:44:22"
2157,1007643081,25,2017-10-19,a,"2017-10-19 20:48:16"
2157,1007942465,37,2017-10-20,a,"2017-10-20 14:33:25"
2157,1193036464,36,2017-10-19,a,"2017-10-19 04:37:55"
2158,1001420464,17,2017-10-19,f,"2017-10-19 20:48:21"
2158,1193036464,37,2017-10-19,b,"2017-10-19 04:38:14"
2158,1193556317,26,2017-10-18,c,"2017-10-18 14:05:12"
2159,1000564404,8,2017-10-19,b,"2017-10-19 20:48:21"
2159,1007286682,28,2017-10-20,a,"2017-10-20 14:33:27"
2159,1193036464,38,2017-10-19,a,"2017-10-19 04:38:22"
2159,99101901650,31,2017-10-18,d,"2017-10-18 14:05:13"
2160,1000203187,11,2017-10-19,b,"2017-10-19 20:48:23"
2160,1000748070,36,2017-10-20,a,"2017-10-20 14:33:28"
2160,1193036464,39,2017-10-19,a,"2017-10-19 04:38:30"
2160,98060952264,38,2017-10-18,b,"2017-10-18 09:44:27"
2161,1000397376,11,2017-10-18,b,"2017-10-18 09:44:30"
2161,1007241956,3,2017-10-18,c,"2017-10-18 14:05:16"
2161,1193036464,40,2017-10-19,a,"2017-10-19 04:23:26"
2161,99091305905,3,2017-10-19,c,"2017-10-19 20:48:23"
2162,1000748484,11,2017-10-18,b,"2017-10-18 14:05:18"
2162,1002058158,14,2017-10-20,b,"2017-10-20 14:33:28"
2162,1007643081,12,2017-10-19,b,"2017-10-19 20:48:29"
2162,1193077681,1,2017-10-19,b,"2017-10-19 04:46:06"
2162,98060952264,5,2017-10-18,a,"2017-10-18 09:44:33"
2163,1000416278,37,2017-10-18,b,"2017-10-18 09:44:33"
2163,1007286993,7,2017-10-20,b,"2017-10-20 14:33:30"
2163,1020492443,27,2017-10-19,b,"2017-10-19 20:48:36"
2163,1193077681,2,2017-10-19,c,"2017-10-19 04:37:38"
2163,99101901650,37,2017-10-18,a,"2017-10-18 14:05:19"
2164,1001249120,21,2017-10-20,c,"2017-10-20 14:33:31"
2164,1001420464,9,2017-10-19,c,"2017-10-19 20:48:37"
2164,1193077681,3,2017-10-19,c,"2017-10-19 04:37:53"
2165,1000397376,4,2017-10-18,c,"2017-10-18 09:44:37"
2165,1007330435,13,2017-10-19,c,"2017-10-19 20:48:42"
2165,1193077681,4,2017-10-19,c,"2017-10-19 04:30:26"
2165,99101901650,24,2017-10-18,a,"2017-10-18 14:05:24"
2166,1000416278,17,2017-10-18,f,"2017-10-18 09:44:39"
2166,1000570006,31,2017-10-19,a,"2017-10-19 20:48:49"
2166,1001003998,14,2017-10-20,b,"2017-10-20 14:33:33"
2166,1193077681,5,2017-10-19,c,"2017-10-19 04:30:35"
2167,1000748484,21,2017-10-18,a,"2017-10-18 14:05:26"
2167,1000748667,33,2017-10-18,d,"2017-10-18 09:44:41"
2167,1001131813,19,2017-10-19,b,"2017-10-19 20:49:03"
2167,1025884333,36,2017-10-20,a,"2017-10-20 14:33:35"
2167,1193077681,6,2017-10-19,c,"2017-10-19 04:16:49"
2168,1007238692,40,2017-10-19,a,"2017-10-19 20:49:04"
2168,1193077681,7,2017-10-19,c,"2017-10-19 04:40:21"
2168,1193398143,31,2017-10-20,a,"2017-10-20 14:33:40"
2168,98060952264,34,2017-10-18,b,"2017-10-18 09:44:46"
2168,99101901650,27,2017-10-18,b,"2017-10-18 14:05:31"
2169,1000397376,16,2017-10-18,e,"2017-10-18 09:44:47"
2169,1000570006,24,2017-10-19,c,"2017-10-19 20:49:09"
2169,1000748484,33,2017-10-18,d,"2017-10-18 14:05:37"
2169,1001132829,6,2017-10-20,c,"2017-10-20 14:33:41"
2169,1193077681,8,2017-10-19,b,"2017-10-19 04:18:37"
2170,1000416278,7,2017-10-18,c,"2017-10-18 09:44:49"
2170,1001370796,4,2017-10-19,c,"2017-10-19 20:49:10"
2170,1007286682,21,2017-10-20,a,"2017-10-20 14:33:41"
2170,1193077681,9,2017-10-19,a,"2017-10-19 04:45:24"
2170,99101901650,15,2017-10-18,d,"2017-10-18 14:05:37"
2171,1000439478,29,2017-10-20,b,"2017-10-20 14:33:42"
2171,1193077681,10,2017-10-19,c,"2017-10-19 04:35:18"
2172,1000570006,9,2017-10-19,b,"2017-10-19 20:49:25"
2172,1000748667,1,2017-10-18,b,"2017-10-18 09:44:55"
2172,1007439946,32,2017-10-18,b,"2017-10-18 14:05:55"
2172,1193077681,11,2017-10-19,b,"2017-10-19 04:20:31"
2173,1000416278,1,2017-10-18,b,"2017-10-18 09:44:56"
2173,1001003998,13,2017-10-20,b,"2017-10-20 14:33:42"
2173,1001420464,5,2017-10-19,c,"2017-10-19 20:49:27"
2173,1193077681,12,2017-10-19,b,"2017-10-19 04:40:37"
2173,99101901650,3,2017-10-18,c,"2017-10-18 14:05:57"
2174,1000416278,24,2017-10-18,a,"2017-10-18 09:45:05"
2174,1000748070,11,2017-10-20,b,"2017-10-20 14:33:43"
2174,1006107585,40,2017-10-19,a,"2017-10-19 20:49:38"
2174,1193077681,13,2017-10-19,c,"2017-10-19 04:11:54"
2174,99101901650,4,2017-10-18,c,"2017-10-18 14:06:04"
2175,1000348672,31,2017-10-20,a,"2017-10-20 14:33:45"
2175,1000416278,8,2017-10-18,b,"2017-10-18 09:45:12"
2175,1193077681,14,2017-10-19,a,"2017-10-19 03:59:18"
2175,99101901650,14,2017-10-18,a,"2017-10-18 14:06:12"
2176,1000570006,17,2017-10-19,f,"2017-10-19 20:49:41"
2176,1000748667,16,2017-10-18,e,"2017-10-18 09:45:15"
2176,1025884333,38,2017-10-20,b,"2017-10-20 14:33:46"
2176,1193077681,15,2017-10-19,d,"2017-10-19 04:43:10"
2176,99101901650,22,2017-10-18,a,"2017-10-18 14:06:19"
2177,1000084121,30,2017-10-18,d,"2017-10-18 09:45:21"
2177,1000445010,40,2017-10-20,a,"2017-10-20 14:33:46"
2177,1007239745,35,2017-10-18,b,"2017-10-18 14:06:23"
2177,1020492443,33,2017-10-19,a,"2017-10-19 20:49:46"
2177,1193077681,16,2017-10-19,e,"2017-10-19 04:14:17"
2178,1007238692,18,2017-10-19,c,"2017-10-19 20:49:51"
2178,1193077681,17,2017-10-19,f,"2017-10-19 04:41:14"
2178,98060952264,28,2017-10-18,a,"2017-10-18 09:45:23"
2178,99101901650,13,2017-10-18,b,"2017-10-18 14:06:24"
2179,1000203187,21,2017-10-19,b,"2017-10-19 20:49:59"
2179,1007239745,37,2017-10-18,a,"2017-10-18 14:06:29"
2179,1007286682,39,2017-10-20,a,"2017-10-20 14:33:47"
2179,1193077681,18,2017-10-19,c,"2017-10-19 04:42:13"
2180,1007238692,11,2017-10-19,b,"2017-10-19 20:50:02"
2180,1010090660,33,2017-10-20,b,"2017-10-20 14:33:48"
2180,1193077681,19,2017-10-19,b,"2017-10-19 04:41:10"
2180,99101901650,16,2017-10-18,e,"2017-10-18 14:06:29"
2181,1000189600,13,2017-10-18,b,"2017-10-18 14:06:31"
2181,1152713785,22,2017-10-20,a,"2017-10-20 14:33:49"
2181,1193077681,20,2017-10-19,a,"2017-10-19 04:39:43"
2181,98060952264,3,2017-10-18,c,"2017-10-18 09:45:33"
2181,99091305905,22,2017-10-19,a,"2017-10-19 20:50:07"
2182,1000564404,23,2017-10-19,a,"2017-10-19 20:50:10"
2182,1002058158,18,2017-10-20,c,"2017-10-20 14:33:50"
2182,1026159755,21,2017-10-18,a,"2017-10-18 14:06:35"
2182,1193077681,21,2017-10-19,a,"2017-10-19 04:39:00"
2183,1000084121,20,2017-10-18,a,"2017-10-18 09:45:33"
2183,1000439198,8,2017-10-19,d,"2017-10-19 20:50:18"
2183,1193077681,22,2017-10-19,a,"2017-10-19 04:44:32"
2183,98072568273,26,2017-10-18,b,"2017-10-18 14:06:36"
2184,1001131813,22,2017-10-19,b,"2017-10-19 20:50:22"
2184,1193077681,23,2017-10-19,a,"2017-10-19 04:25:45"
2184,99101901650,6,2017-10-18,c,"2017-10-18 14:06:38"
2185,1000439478,39,2017-10-20,a,"2017-10-20 14:33:53"
2185,1007239745,32,2017-10-18,b,"2017-10-18 14:06:41"
2185,1007330435,2,2017-10-19,c,"2017-10-19 20:50:29"
2185,1193077681,24,2017-10-19,a,"2017-10-19 04:38:00"
2186,1001420464,2,2017-10-19,c,"2017-10-19 20:50:33"
2186,1193077681,25,2017-10-19,a,"2017-10-19 04:34:56"
2187,1000084121,28,2017-10-18,d,"2017-10-18 09:45:45"
2187,1007239745,23,2017-10-18,a,"2017-10-18 14:06:50"
2187,1152713785,33,2017-10-20,d,"2017-10-20 14:33:54"
2187,1193077681,26,2017-10-19,c,"2017-10-19 04:35:22"
2187,99091305905,34,2017-10-19,a,"2017-10-19 20:50:35"
2188,1001370796,13,2017-10-19,b,"2017-10-19 20:50:38"
2188,1007239745,19,2017-10-18,b,"2017-10-18 14:06:55"
2188,1007286682,16,2017-10-20,e,"2017-10-20 14:33:54"
2188,1193077681,27,2017-10-19,c,"2017-10-19 04:42:25"
2188,98060952264,26,2017-10-18,c,"2017-10-18 09:45:46"
2189,1020492443,29,2017-10-19,d,"2017-10-19 20:50:40"
2189,1026159755,34,2017-10-18,d,"2017-10-18 14:06:55"
2189,1193077681,28,2017-10-19,a,"2017-10-19 04:31:58"
2190,1000748667,15,2017-10-18,d,"2017-10-18 09:45:48"
2190,1007439946,29,2017-10-18,a,"2017-10-18 14:06:59"
2190,1007915677,37,2017-10-19,a,"2017-10-19 20:50:43"
2190,1193077681,29,2017-10-19,d,"2017-10-19 04:43:00"
2190,99101510049,29,2017-10-20,a,"2017-10-20 14:33:57"
2191,1007286682,17,2017-10-20,f,"2017-10-20 14:33:58"
2191,1020492443,28,2017-10-19,a,"2017-10-19 20:50:51"
2191,1193077681,30,2017-10-19,c,"2017-10-19 04:37:32"
2192,1000084121,10,2017-10-18,c,"2017-10-18 09:45:54"
2192,1007238692,15,2017-10-19,d,"2017-10-19 20:50:54"
2192,1026159755,33,2017-10-18,d,"2017-10-18 14:07:02"
2192,1152713785,16,2017-10-20,e,"2017-10-20 14:33:59"
2192,1193077681,31,2017-10-19,a,"2017-10-19 04:32:08"
2193,1001451921,25,2017-10-20,b,"2017-10-20 14:34:01"
2193,1007239745,27,2017-10-18,c,"2017-10-18 14:07:03"
2193,1007643081,39,2017-10-19,a,"2017-10-19 20:51:04"
2193,1193077681,32,2017-10-19,a,"2017-10-19 04:36:54"
2193,98060952264,9,2017-10-18,b,"2017-10-18 09:45:54"
2194,1000748667,5,2017-10-18,a,"2017-10-18 09:45:57"
2194,1001420464,6,2017-10-19,c,"2017-10-19 20:51:10"
2194,1010090660,27,2017-10-20,c,"2017-10-20 14:34:02"
2194,1026159755,29,2017-10-18,d,"2017-10-18 14:07:11"
2194,1193077681,33,2017-10-19,b,"2017-10-19 04:08:55"
2195,1000564404,25,2017-10-19,a,"2017-10-19 20:51:12"
2195,1001003998,8,2017-10-20,b,"2017-10-20 14:34:03"
2195,1193077681,34,2017-10-19,a,"2017-10-19 04:42:06"
2195,1193556317,40,2017-10-18,a,"2017-10-18 14:07:19"
2195,98060952264,24,2017-10-18,a,"2017-10-18 09:46:04"
2196,1007915677,18,2017-10-19,c,"2017-10-19 20:51:13"
2196,1010090660,12,2017-10-20,b,"2017-10-20 14:34:04"
2196,1026159755,35,2017-10-18,a,"2017-10-18 14:07:21"
2196,1193077681,35,2017-10-19,b,"2017-10-19 04:30:31"
2196,98060952264,39,2017-10-18,a,"2017-10-18 09:46:12"
2197,1000084121,32,2017-10-18,b,"2017-10-18 09:46:17"
2197,1001420464,24,2017-10-19,a,"2017-10-19 20:51:26"
2197,1007239745,40,2017-10-18,a,"2017-10-18 14:07:23"
2197,1193077681,36,2017-10-19,a,"2017-10-19 04:00:55"
2198,1000084121,5,2017-10-18,a,"2017-10-18 09:46:50"
2198,1000203187,28,2017-10-19,b,"2017-10-19 20:51:28"
2198,1007242337,40,2017-10-20,b,"2017-10-20 14:34:07"
2198,1193077681,37,2017-10-19,a,"2017-10-19 04:28:03"
2198,1193556317,25,2017-10-18,b,"2017-10-18 14:07:28"
2199,1000748667,4,2017-10-18,c,"2017-10-18 09:46:55"
2199,1002058158,6,2017-10-20,c,"2017-10-20 14:34:13"
2199,1007330435,3,2017-10-19,a,"2017-10-19 20:51:29"
2199,1193077681,38,2017-10-19,a,"2017-10-19 04:43:56"
2200,1000084121,38,2017-10-18,b,"2017-10-18 09:46:59"
2200,1007239745,29,2017-10-18,d,"2017-10-18 14:07:33"
2200,1007915677,10,2017-10-19,b,"2017-10-19 20:51:31"
2200,1010090660,19,2017-10-20,b,"2017-10-20 14:34:13"
2200,1193077681,39,2017-10-19,a,"2017-10-19 04:43:32"
2201,1006107585,33,2017-10-19,d,"2017-10-19 20:51:36"
2201,1007942465,30,2017-10-20,a,"2017-10-20 14:34:14"
2201,1193077681,40,2017-10-19,a,"2017-10-19 04:39:14"
2201,1193556317,12,2017-10-18,b,"2017-10-18 14:07:36"
2202,1000084121,39,2017-10-18,a,"2017-10-18 09:47:13"
2202,1000189600,39,2017-10-18,a,"2017-10-18 14:07:42"
2202,1001132829,15,2017-10-20,d,"2017-10-20 14:34:16"
2202,1001370796,39,2017-10-19,b,"2017-10-19 20:51:41"
2202,1193153224,1,2017-10-19,b,"2017-10-19 04:05:16"
2203,1000445070,4,2017-10-19,c,"2017-10-19 13:31:56"
2203,1007439946,35,2017-10-18,a,"2017-10-18 14:07:44"
2203,1007915677,11,2017-10-19,b,"2017-10-19 20:51:42"
2203,1193153224,2,2017-10-19,c,"2017-10-19 04:08:53"
2204,1000445070,26,2017-10-19,c,"2017-10-19 13:32:08"
2204,1000564404,6,2017-10-19,c,"2017-10-19 20:51:48"
2204,1010090660,15,2017-10-20,d,"2017-10-20 14:34:16"
2204,1193153224,3,2017-10-19,c,"2017-10-19 03:59:03"
2204,1193556317,7,2017-10-18,c,"2017-10-18 14:07:51"
2205,1000533549,26,2017-10-20,d,"2017-10-20 14:34:17"
2205,1193153224,4,2017-10-19,c,"2017-10-19 04:08:24"
2206,1001361860,3,2017-10-19,c,"2017-10-19 13:32:36"
2206,1002058158,19,2017-10-20,b,"2017-10-20 14:34:18"
2206,1020492443,38,2017-10-19,a,"2017-10-19 20:51:52"
2206,1193153224,5,2017-10-19,a,"2017-10-19 04:08:39"
2207,1000445070,1,2017-10-19,b,"2017-10-19 13:32:46"
2207,1001420464,38,2017-10-19,b,"2017-10-19 20:51:53"
2207,1007242337,22,2017-10-20,c,"2017-10-20 14:34:19"
2207,1193153224,6,2017-10-19,c,"2017-10-19 04:05:51"
2208,1000570006,32,2017-10-19,b,"2017-10-19 20:51:56"
2208,1193153224,7,2017-10-19,c,"2017-10-19 03:59:40"
2209,1000445010,32,2017-10-20,b,"2017-10-20 14:34:20"
2209,1007915677,22,2017-10-19,a,"2017-10-19 20:52:02"
2209,1193153224,8,2017-10-19,b,"2017-10-19 04:04:50"
2209,1193556317,23,2017-10-18,b,"2017-10-18 14:08:32"
2210,1000564404,20,2017-10-19,a,"2017-10-19 20:52:03"
2210,1010090660,39,2017-10-20,a,"2017-10-20 14:34:21"
2210,1193153224,9,2017-10-19,b,"2017-10-19 04:02:40"
2211,1001237675,35,2017-10-20,a,"2017-10-20 14:34:24"
2211,1007238692,32,2017-10-19,b,"2017-10-19 20:52:09"
2211,1193153224,10,2017-10-19,c,"2017-10-19 04:08:59"
2211,1193556317,35,2017-10-18,a,"2017-10-18 14:08:39"
2212,1000439198,25,2017-10-19,b,"2017-10-19 20:52:11"
2212,1001361860,16,2017-10-19,e,"2017-10-19 13:33:26"
2212,1010090660,6,2017-10-20,c,"2017-10-20 14:34:25"
2212,1193153224,11,2017-10-19,b,"2017-10-19 04:05:45"
2213,1001361860,11,2017-10-19,b,"2017-10-19 13:33:38"
2213,1001420464,27,2017-10-19,c,"2017-10-19 20:52:36"
2213,1007239745,24,2017-10-18,a,"2017-10-18 14:08:52"
2213,1025884333,29,2017-10-20,a,"2017-10-20 14:34:27"
2213,1193153224,12,2017-10-19,b,"2017-10-19 04:05:39"
2214,1000564404,14,2017-10-19,b,"2017-10-19 20:52:38"
2214,1001132829,37,2017-10-20,a,"2017-10-20 14:34:27"
2214,1007239745,21,2017-10-18,a,"2017-10-18 14:09:02"
2214,1193153224,13,2017-10-19,b,"2017-10-19 04:09:40"
2215,1001131813,7,2017-10-19,c,"2017-10-19 20:52:38"
2215,1010090660,1,2017-10-20,b,"2017-10-20 14:34:28"
2215,1192906988,6,2017-10-19,d,"2017-10-19 13:34:30"
2215,1193153224,14,2017-10-19,b,"2017-10-19 04:00:43"
2216,1000748070,38,2017-10-20,a,"2017-10-20 14:34:29"
2216,1006107585,38,2017-10-19,a,"2017-10-19 20:52:39"
2216,1007239745,22,2017-10-18,a,"2017-10-18 14:09:07"
2216,1193153224,15,2017-10-19,d,"2017-10-19 04:04:57"
2217,1000533549,31,2017-10-20,a,"2017-10-20 14:34:30"
2217,1001361860,13,2017-10-19,b,"2017-10-19 13:34:39"
2217,1007239745,1,2017-10-18,a,"2017-10-18 14:09:11"
2217,1193153224,16,2017-10-19,e,"2017-10-19 04:00:39"
2217,99080311423,20,2017-10-19,a,"2017-10-19 20:52:39"
2218,1010090660,26,2017-10-20,c,"2017-10-20 14:34:31"
2218,1020492443,34,2017-10-19,a,"2017-10-19 20:52:45"
2218,1193153224,17,2017-10-19,f,"2017-10-19 04:05:28"
2219,1001370796,3,2017-10-19,c,"2017-10-19 20:52:47"
2219,1007439946,31,2017-10-18,a,"2017-10-18 14:09:19"
2219,1025884333,3,2017-10-20,c,"2017-10-20 14:34:32"
2219,1193153224,18,2017-10-19,c,"2017-10-19 04:08:11"
2220,1000445070,37,2017-10-19,a,"2017-10-19 13:34:53"
2220,1001420464,11,2017-10-19,b,"2017-10-19 20:52:53"
2220,1026159755,24,2017-10-18,a,"2017-10-18 14:09:21"
2220,1152713785,30,2017-10-20,a,"2017-10-20 14:34:33"
2220,1193153224,19,2017-10-19,b,"2017-10-19 04:01:49"
2221,1000203100,13,2017-10-20,b,"2017-10-20 14:34:35"
2221,1007239745,11,2017-10-18,b,"2017-10-18 14:09:21"
2221,1020492443,1,2017-10-19,a,"2017-10-19 20:53:05"
2221,1193153224,20,2017-10-19,a,"2017-10-19 04:08:06"
2222,1000189600,26,2017-10-18,c,"2017-10-18 14:09:23"
2222,1001361860,25,2017-10-19,b,"2017-10-19 13:35:04"
2222,1001370796,33,2017-10-19,a,"2017-10-19 20:53:08"
2222,1193153224,21,2017-10-19,a,"2017-10-19 04:09:22"
2222,98103066506,27,2017-10-20,c,"2017-10-20 14:34:36"
2223,1002058158,27,2017-10-20,c,"2017-10-20 14:34:38"
2223,1007239745,15,2017-10-18,d,"2017-10-18 14:09:28"
2223,1007330435,18,2017-10-19,c,"2017-10-19 20:53:12"
2223,1193153224,22,2017-10-19,a,"2017-10-19 04:09:27"
2224,1000439198,19,2017-10-19,a,"2017-10-19 20:53:17"
2224,1010090660,31,2017-10-20,a,"2017-10-20 14:34:38"
2224,1026159755,38,2017-10-18,a,"2017-10-18 14:09:28"
2224,1193153224,23,2017-10-19,b,"2017-10-19 04:01:55"
2225,1006107585,24,2017-10-19,c,"2017-10-19 20:53:18"
2225,1007239745,12,2017-10-18,b,"2017-10-18 14:09:30"
2225,1193153224,24,2017-10-19,a,"2017-10-19 04:05:36"
2226,1001361860,26,2017-10-19,c,"2017-10-19 13:35:46"
2226,1002058158,13,2017-10-20,b,"2017-10-20 14:34:41"
2226,1007238692,4,2017-10-19,b,"2017-10-19 20:53:28"
